"trajID";"REAL";"PoiPopularity";"PoiRank";"Markov";"MarkovPath";"Rank+Markov";"Rank+MarkovPath";"StructuredSVM";"PersTour";"PersTour-L"
2177;"1.0";"0.42857142857142855";"0.2857142857142857";"0.047619047619047616";"0.14285714285714285";"0.23809523809523808";"0.2857142857142857";"0.2857142857142857";"0.13793103448275862";"0.14285714285714285"
2185;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.011494252873563218";"0.3333333333333333"
2220;"1.0";"0.5";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.3333333333333333";"0.16666666666666666";"0.16666666666666666";"0.28571428571428575";"0.5"
2223;"1.0";"0.3333333333333333";"0.3333333333333333";"1.0";"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.06451612903225806";"0.3333333333333333"
2225;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.6666666666666666";"0.2222222222222222";"0.3333333333333333"
2240;"1.0";"0.5";"0.16666666666666666";"0.3333333333333333";"0.16666666666666666";"0.5";"0.16666666666666666";"0.16666666666666666";"0.09523809523809522";"0.16666666666666666"
2241;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.010362694300518133";"0.3333333333333333"
2242;"1.0";"0.3333333333333333";"0.3333333333333333";"1.0";"1.0";"1.0";"1.0";"0.3333333333333333";"0.2222222222222222";"0.3333333333333333"
2243;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"1.0";"0.3333333333333333"
2254;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.15384615384615383";"0.3333333333333333"
2255;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"1.0";"0.3333333333333333"
2268;"1.0";"0.42857142857142855";"0.42857142857142855";"0.03571428571428571";"0.10714285714285714";"0.5";"0.35714285714285715";"0.17857142857142858";"0.19148936170212766";"0.03571428571428571"
2282;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.016260162601626015";"0.3333333333333333"
