"trajID";"REAL";"PoiPopularity";"PoiRank";"Markov";"MarkovPath";"Rank+Markov";"Rank+MarkovPath";"StructuredSVM";"PersTour";"PersTour-L"
3846;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.30769230769230765";"0.6666666666666666"
3868;"1.0";"0.6666666666666666";"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"1.0";"0.5";"0.6666666666666666"
3869;"1.0";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"NA";"NA"
3878;"1.0";"1.0";"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666"
3888;"1.0";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.75";"0.28571428571428575";"0.5"
3890;"1.0";"0.3";"0.20000000000000004";"0.3";"0.4000000000000001";"0.20000000000000004";"0.3";"0.3";"0.25806451612903225";"0.5"
3891;"1.0";"0.5";"0.5";"0.75";"0.75";"0.5";"0.5";"0.75";"0.23529411764705882";"0.5"
3963;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666"
3977;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666"
4049;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.5714285714285715";"0.6666666666666666"
4053;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.5";"0.6666666666666666"
4069;"1.0";"0.8000000000000002";"0.8000000000000002";"0.6";"0.6";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.25000000000000006";"0.6"
4085;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.5714285714285715";"0.6666666666666666"
4105;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.5714285714285715";"0.6666666666666666"
4106;"1.0";"0.7142857142857143";"0.8571428571428571";"0.42857142857142855";"0.42857142857142855";"0.2857142857142857";"0.5714285714285714";"0.2857142857142857";"0.33333333333333326";"0.5714285714285714"
4107;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"1.0";"0.2222222222222222";"0.6666666666666666"
4108;"1.0";"0.6666666666666666";"0.6666666666666666";"1.0";"1.0";"1.0";"1.0";"1.0";"0.23529411764705882";"0.6666666666666666"
